key current-time xcor ycor available-power actual-power
 13 0.22460372030806444 13.242584673057944 5.272643131503032 1 1 
 67 0.22460372030806444 -16.794186371838784 1.224189426603515 0 0 
 3 0.22460372030806444 -17.170111246517262 -15.594817344776715 0 0 
 37 0.22460372030806444 -16.971502663734412 -5.068549773697176 0 0 
 79 0.22460372030806444 -14.647826457221882 -19.357874663495227 0 0 
 14 0.22460372030806444 6.956644256088174 12.889661584012284 0 0 
 92 0.22460372030806444 17.779981490201383 9.382673376183025 0 0 
 30 0.22460372030806444 -17.135072294871893 15.52625607311493 0 0 
 56 0.22460372030806444 -11.90214915255178 10.938225824373893 0 0 
 91 0.22460372030806444 -4.997261135816158 -9.251819245041629 0 0 
 8 0.22460372030806444 17.71518822060959 5.1671384601880845 0 0 
 46 0.22460372030806444 -7.7453271031937145 -0.2618029756160979 0 0 
 55 0.22460372030806444 13.375653500673694 -1.0632292070595588 0 0 
 39 0.22460372030806444 9.332463167223498 7.55111090912764 0 0 
 16 0.22460372030806444 -12.989250267580847 -16.531042094096893 0 0 
 20 0.22460372030806444 18.000614496962502 19.29851356802129 0 0 
 99 0.22460372030806444 -9.1731979828533 9.338103597341481 0 0 
 76 0.22460372030806444 3.9482377240834627 11.6035720159514 0 0 
 24 0.22460372030806444 8.870610762348706 -7.506781828055358 0 0 
 5 0.22460372030806444 -2.5998949012549537 19.389181789675717 0 0 
 25 0.22460372030806444 9.520076619561943 -11.427077763111619 0 0 
 68 0.22460372030806444 8.250349864742295 -13.569195174570002 0 0 
 66 0.22460372030806444 13.969063923860675 17.832311861103275 0 0 
 86 0.22460372030806444 9.774388240330488 8.135647891326807 0 0 
 81 0.22460372030806444 11.425382660667236 -15.073262229986081 0 0 
 4 0.22460372030806444 -11.733245976767229 14.389976879699399 0 0 
 89 0.22460372030806444 -12.306397582651394 1.809427368761423 0 0 
 74 0.22460372030806444 0.5875682702747251 -7.284427107394234 0 0 
 93 0.22460372030806444 12.930838180130731 -4.903563665943984 0 0 
 58 0.22460372030806444 17.77555638467801 18.670704796545945 0 0 
 57 0.22460372030806444 16.258346053415682 -17.942688667558517 0 0 
 26 0.22460372030806444 1.0265884635035147 7.748455641909481 0 0 
 61 0.22460372030806444 -15.963816322444973 -10.149503935319158 0 0 
 33 0.22460372030806444 -2.220402032433515 2.2183189537446997 0 0 
 35 0.22460372030806444 -6.57314327391386 8.632666809437099 0 0 
 62 0.22460372030806444 -18.696134503964633 -12.799866866561496 0 0 
 18 0.22460372030806444 -16.94168443640759 -11.929817904252207 0 0 
 22 0.22460372030806444 -3.248885122159159 -5.586738342322449 0 0 
 38 0.22460372030806444 15.296041305968908 0.8539803125728855 0 0 
 84 0.22460372030806444 -10.522264305239556 -17.905587032562387 -1 -1 
 44 0.22460372030806444 -13.19384064418926 -18.710726576245342 0 0 
 12 0.22460372030806444 2.9415540691552504 18.231640199530183 0 0 
 82 0.22460372030806444 -16.70629041554384 -11.872023451932165 2 2 
 59 0.22460372030806444 1.05990872345128 -18.28331472799775 0 0 
 87 0.22460372030806444 -9.21120940734654 -7.500783465350667 2 2 
 36 0.22460372030806444 -10.786006108283354 -18.028809604309593 0 0 
 47 0.22460372030806444 -1.6265270827469676 3.8510269570278206 0 0 
 72 0.22460372030806444 -12.048172640854029 2.1730298355291198 0 0 
 7 0.22460372030806444 6.700150606886059 -0.5737966768066632 0 0 
 97 0.22460372030806444 14.061875791556195 -0.9438938006682163 -1 -1 
 90 0.22460372030806444 -3.582121269916344 6.293777656526876 0 0 
 88 0.22460372030806444 -19.3112014348476 -9.718751288300837 0 0 
 53 0.22460372030806444 7.124842181426337 6.6381017631494466 0 0 
 49 0.22460372030806444 6.860893393727501 3.5319744068950603 0 0 
 43 0.22460372030806444 -10.577232903665415 7.024629113816219 -2 -2 
 10 0.22460372030806444 -8.737811764813857 10.380431153400007 0 0 
 34 0.22460372030806444 18.784278341008722 2.6158167173056204 0 0 
 100 0.22460372030806444 -13.163949607429688 0.8074805876043958 0 0 
 60 0.22460372030806444 -3.0251217806719968 8.054104387582788 0 0 
 70 0.22460372030806444 -16.7120163373127 8.477093341668343 0 0 
 42 0.22460372030806444 16.545550168851904 16.00449265706684 0 0 
 96 0.22460372030806444 6.126895754668078 -12.325981227161028 0 0 
 98 0.22460372030806444 -10.872998256800573 0.42575380184836786 0 0 
 45 0.22460372030806444 10.462828473801123 16.146935994474383 0 0 
 17 0.22460372030806444 15.574806282468087 -18.661190331571024 0 0 
 83 0.22460372030806444 -6.975002276572936 11.371329879409206 2 2 
 6 0.22460372030806444 14.277682991910826 18.30684376261169 0 0 
 54 0.22460372030806444 -14.769168029197008 0.06496760378194306 0 0 
 27 0.22460372030806444 1.3349966608208739 -9.217484585815617 0 0 
 52 0.22460372030806444 -11.845370056476511 -7.113264916220474 0 0 
 50 0.22460372030806444 4.5079639362184984 5.461550646970022 0 0 
 80 0.22460372030806444 -3.232034043142355 17.788486447880313 0 0 
 63 0.22460372030806444 4.179130415015439 10.679410403694014 0 0 
 65 0.22460372030806444 -11.228306975110282 -12.694600511912288 0 0 
 40 0.22460372030806444 18.413574751943642 -6.248451357666149 -1 0 
 68 0.24241951994200756 8.250349864742295 -13.569195174570002 0 0 
 90 0.24241951994200756 -3.582121269916344 6.293777656526876 0 0 
 38 0.24241951994200756 15.296041305968908 0.8539803125728855 0 0 
 69 0.24241951994200756 -9.3184364287411 18.5179143350021 1 1 
 4 0.24241951994200756 -11.733245976767229 14.389976879699399 0 0 
 28 0.24241951994200756 -3.293554146579785 -0.8726249598407705 0 0 
 30 0.24241951994200756 -17.135072294871893 15.52625607311493 0 0 
 80 0.24241951994200756 -3.232034043142355 17.788486447880313 0 0 
 79 0.24241951994200756 -14.647826457221882 -19.357874663495227 0 0 
 100 0.24241951994200756 -13.163949607429688 0.8074805876043958 0 0 
 37 0.24241951994200756 -16.971502663734412 -5.068549773697176 0 0 
 94 0.24241951994200756 -10.19137298097123 16.586831024914556 -2 -2 
 17 0.24241951994200756 15.574806282468087 -18.661190331571024 0 0 
 29 0.24241951994200756 -19.39946564761317 -9.352632353528971 0 0 
 36 0.24241951994200756 -10.786006108283354 -18.028809604309593 0 0 
 25 0.24241951994200756 9.520076619561943 -11.427077763111619 0 0 
 82 0.24241951994200756 -16.70629041554384 -11.872023451932165 2 2 
 98 0.24241951994200756 -10.872998256800573 0.42575380184836786 0 0 
 72 0.24241951994200756 -12.048172640854029 2.1730298355291198 0 0 
 60 0.24241951994200756 -3.0251217806719968 8.054104387582788 0 0 
 40 0.24241951994200756 18.413574751943642 -6.248451357666149 -1 -1 
 20 0.24241951994200756 18.000614496962502 19.29851356802129 0 0 
 53 0.24241951994200756 7.124842181426337 6.6381017631494466 0 0 
 65 0.24241951994200756 -11.228306975110282 -12.694600511912288 0 0 
 6 0.24241951994200756 14.277682991910826 18.30684376261169 0 0 
 47 0.24241951994200756 -1.6265270827469676 3.8510269570278206 0 0 
 96 0.24241951994200756 6.126895754668078 -12.325981227161028 0 0 
 84 0.24241951994200756 -10.522264305239556 -17.905587032562387 -1 -1 
 8 0.24241951994200756 17.71518822060959 5.1671384601880845 0 0 
 32 0.24241951994200756 -18.70455463304712 13.408262603037395 0 0 
 64 0.24241951994200756 -8.909753052021461 -15.995723334016155 0 0 
 88 0.24241951994200756 -19.3112014348476 -9.718751288300837 0 0 
 57 0.24241951994200756 16.258346053415682 -17.942688667558517 0 0 
 13 0.24241951994200756 13.242584673057944 5.272643131503032 1 1 
 55 0.24241951994200756 13.375653500673694 -1.0632292070595588 0 0 
 41 0.24241951994200756 -18.20005091202741 10.607506954665887 0 0 
 81 0.24241951994200756 11.425382660667236 -15.073262229986081 0 0 
 92 0.24241951994200756 17.779981490201383 9.382673376183025 0 0 
 44 0.24241951994200756 -13.19384064418926 -18.710726576245342 0 0 
 87 0.24241951994200756 -9.21120940734654 -7.500783465350667 2 2 
 39 0.24241951994200756 9.332463167223498 7.55111090912764 0 0 
 54 0.24241951994200756 -14.769168029197008 0.06496760378194306 0 0 
 21 0.24241951994200756 8.28402701132762 -8.039429680728627 0 0 
 15 0.24241951994200756 3.623626030007781 9.914583225045753 0 0 
 91 0.24241951994200756 -4.997261135816158 -9.251819245041629 0 0 
 61 0.24241951994200756 -15.963816322444973 -10.149503935319158 0 0 
 7 0.24241951994200756 6.700150606886059 -0.5737966768066632 0 0 
 3 0.24241951994200756 -17.170111246517262 -15.594817344776715 0 0 
 58 0.24241951994200756 17.77555638467801 18.670704796545945 0 0 
 49 0.24241951994200756 6.860893393727501 3.5319744068950603 0 0 
 75 0.24241951994200756 11.185247404888045 -3.4886959304720366 0 0 
 59 0.24241951994200756 1.05990872345128 -18.28331472799775 0 0 
 19 0.24241951994200756 12.67661189692144 -11.186008286247542 0 0 
 5 0.24241951994200756 -2.5998949012549537 19.389181789675717 0 0 
 22 0.24241951994200756 -3.248885122159159 -5.586738342322449 0 0 
 48 0.24241951994200756 -10.539773999880888 18.017691036414487 0 0 
 35 0.24241951994200756 -6.57314327391386 8.632666809437099 0 0 
 50 0.24241951994200756 4.5079639362184984 5.461550646970022 0 0 
 62 0.24241951994200756 -18.696134503964633 -12.799866866561496 0 0 
 77 0.24241951994200756 12.746377048409942 -15.371398391638301 0 0 
 95 0.24241951994200756 18.744409248481606 -7.4922386708415765 0 0 
 89 0.24241951994200756 -12.306397582651394 1.809427368761423 0 0 
 67 0.24241951994200756 -16.794186371838784 1.224189426603515 0 0 
 86 0.24241951994200756 9.774388240330488 8.135647891326807 0 0 
 10 0.24241951994200756 -8.737811764813857 10.380431153400007 0 0 
 83 0.24241951994200756 -6.975002276572936 11.371329879409206 2 2 
 71 0.24241951994200756 17.28013828068669 -10.476337654525134 0 0 
 99 0.24241951994200756 -9.1731979828533 9.338103597341481 0 0 
 45 0.24241951994200756 10.462828473801123 16.146935994474383 0 0 
 33 0.24241951994200756 -2.220402032433515 2.2183189537446997 0 0 
 93 0.24241951994200756 12.930838180130731 -4.903563665943984 0 0 
 43 0.24241951994200756 -10.577232903665415 7.024629113816219 -2 0 
 2 0.24241951994200756 2.032133774889765 4.3790810774767435 0 0 
 24 0.24241951994200756 8.870610762348706 -7.506781828055358 0 0 
 70 0.24241951994200756 -16.7120163373127 8.477093341668343 0 0 
 12 0.24241951994200756 2.9415540691552504 18.231640199530183 0 0 
 16 0.24241951994200756 -12.989250267580847 -16.531042094096893 0 0 
 31 0.24241951994200756 -3.6530740305393756 12.069724269943165 0 0 
 97 0.24241951994200756 14.061875791556195 -0.9438938006682163 -1 -1 
 56 0.24241951994200756 -11.90214915255178 10.938225824373893 0 0 
 23 0.24241951994200756 -18.23907639742896 12.238968565943974 1 0 
 76 0.24241951994200756 3.9482377240834627 11.6035720159514 0 0 
 14 0.24241951994200756 6.956644256088174 12.889661584012284 0 0 
 26 0.24241951994200756 1.0265884635035147 7.748455641909481 0 0 
 1 0.24241951994200756 -4.775522299903059 -4.609749489506553 0 0 
 85 0.24241951994200756 7.237394356251973 16.169922753107265 -1 -1 
 63 0.24241951994200756 4.179130415015439 10.679410403694014 0 0 
 34 0.24241951994200756 18.784278341008722 2.6158167173056204 0 0 
 42 0.24241951994200756 16.545550168851904 16.00449265706684 0 0 
 27 0.24241951994200756 1.3349966608208739 -9.217484585815617 0 0 
 73 0.24241951994200756 -16.668907773793375 -1.6481050059668623 0 0 
 74 0.24241951994200756 0.5875682702747251 -7.284427107394234 0 0 
 52 0.24241951994200756 -11.845370056476511 -7.113264916220474 0 0 
 51 0.24241951994200756 -9.157854758615105 -0.7017714946508686 1 0 
 18 0.24241951994200756 -16.94168443640759 -11.929817904252207 0 0 
 9 0.24241951994200756 11.856162268863667 -16.815197539250224 0 0 
 46 0.24241951994200756 -7.7453271031937145 -0.2618029756160979 0 0 
 11 0.24241951994200756 1.9722073049669173 9.253854846618834 0 0 
 66 0.24241951994200756 13.969063923860675 17.832311861103275 0 0 
 78 0.24241951994200756 -6.707337404143869 -9.2805366857165 -2 -2 
 9 0.2826811669449727 11.856162268863667 -16.815197539250224 0 0 
 19 0.2826811669449727 12.67661189692144 -11.186008286247542 0 0 
 85 0.2826811669449727 7.237394356251973 16.169922753107265 -1 0 
 61 0.2826811669449727 -15.963816322444973 -10.149503935319158 0 0 
 80 0.2826811669449727 -3.232034043142355 17.788486447880313 0 0 
 58 0.2826811669449727 17.77555638467801 18.670704796545945 0 0 
 21 0.2826811669449727 8.28402701132762 -8.039429680728627 0 0 
 13 0.2826811669449727 13.242584673057944 5.272643131503032 1 1 
 84 0.2826811669449727 -10.522264305239556 -17.905587032562387 -1 -1 
 12 0.2826811669449727 2.9415540691552504 18.231640199530183 0 0 
 47 0.2826811669449727 -1.6265270827469676 3.8510269570278206 0 0 
 65 0.2826811669449727 -11.228306975110282 -12.694600511912288 0 0 
 93 0.2826811669449727 12.930838180130731 -4.903563665943984 0 0 
 31 0.2826811669449727 -3.6530740305393756 12.069724269943165 0 0 
 27 0.2826811669449727 1.3349966608208739 -9.217484585815617 0 0 
 53 0.2826811669449727 7.124842181426337 6.6381017631494466 0 0 
 51 0.2826811669449727 -9.157854758615105 -0.7017714946508686 1 0 
 56 0.2826811669449727 -11.90214915255178 10.938225824373893 0 0 
 20 0.2826811669449727 18.000614496962502 19.29851356802129 0 0 
 54 0.2826811669449727 -14.769168029197008 0.06496760378194306 0 0 
 83 0.2826811669449727 -6.975002276572936 11.371329879409206 2 2 
 38 0.2826811669449727 15.296041305968908 0.8539803125728855 0 0 
 22 0.2826811669449727 -3.248885122159159 -5.586738342322449 0 0 
 15 0.2826811669449727 3.623626030007781 9.914583225045753 0 0 
 39 0.2826811669449727 9.332463167223498 7.55111090912764 0 0 
 3 0.2826811669449727 -17.170111246517262 -15.594817344776715 0 0 
 89 0.2826811669449727 -12.306397582651394 1.809427368761423 0 0 
 91 0.2826811669449727 -4.997261135816158 -9.251819245041629 0 0 
 32 0.2826811669449727 -18.70455463304712 13.408262603037395 0 0 
 52 0.2826811669449727 -11.845370056476511 -7.113264916220474 0 0 
 74 0.2826811669449727 0.5875682702747251 -7.284427107394234 0 0 
 100 0.2826811669449727 -13.163949607429688 0.8074805876043958 0 0 
 46 0.2826811669449727 -7.7453271031937145 -0.2618029756160979 0 0 
 29 0.2826811669449727 -19.39946564761317 -9.352632353528971 0 0 
 1 0.2826811669449727 -4.775522299903059 -4.609749489506553 0 0 
 14 0.2826811669449727 6.956644256088174 12.889661584012284 0 0 
 79 0.2826811669449727 -14.647826457221882 -19.357874663495227 0 0 
 72 0.2826811669449727 -12.048172640854029 2.1730298355291198 0 0 
 62 0.2826811669449727 -18.696134503964633 -12.799866866561496 0 0 
 75 0.2826811669449727 11.185247404888045 -3.4886959304720366 0 0 
 49 0.2826811669449727 6.860893393727501 3.5319744068950603 0 0 
 66 0.2826811669449727 13.969063923860675 17.832311861103275 0 0 
 18 0.2826811669449727 -16.94168443640759 -11.929817904252207 0 0 
 95 0.2826811669449727 18.744409248481606 -7.4922386708415765 0 0 
 6 0.2826811669449727 14.277682991910826 18.30684376261169 0 0 
 50 0.2826811669449727 4.5079639362184984 5.461550646970022 0 0 
 97 0.2826811669449727 14.061875791556195 -0.9438938006682163 -1 -1 
 69 0.2826811669449727 -9.3184364287411 18.5179143350021 1 1 
 64 0.2826811669449727 -8.909753052021461 -15.995723334016155 0 0 
 94 0.2826811669449727 -10.19137298097123 16.586831024914556 -2 -2 
 70 0.2826811669449727 -16.7120163373127 8.477093341668343 0 0 
 71 0.2826811669449727 17.28013828068669 -10.476337654525134 0 0 
 7 0.2826811669449727 6.700150606886059 -0.5737966768066632 0 0 
 87 0.2826811669449727 -9.21120940734654 -7.500783465350667 2 2 
 23 0.2826811669449727 -18.23907639742896 12.238968565943974 1 0 
 63 0.2826811669449727 4.179130415015439 10.679410403694014 0 0 
 68 0.2826811669449727 8.250349864742295 -13.569195174570002 0 0 
 44 0.2826811669449727 -13.19384064418926 -18.710726576245342 0 0 
 55 0.2826811669449727 13.375653500673694 -1.0632292070595588 0 0 
 24 0.2826811669449727 8.870610762348706 -7.506781828055358 0 0 
 8 0.2826811669449727 17.71518822060959 5.1671384601880845 0 0 
 48 0.2826811669449727 -10.539773999880888 18.017691036414487 0 0 
 36 0.2826811669449727 -10.786006108283354 -18.028809604309593 0 0 
 41 0.2826811669449727 -18.20005091202741 10.607506954665887 0 0 
 33 0.2826811669449727 -2.220402032433515 2.2183189537446997 0 0 
 16 0.2826811669449727 -12.989250267580847 -16.531042094096893 0 0 
 35 0.2826811669449727 -6.57314327391386 8.632666809437099 0 0 
 57 0.2826811669449727 16.258346053415682 -17.942688667558517 0 0 
 11 0.2826811669449727 1.9722073049669173 9.253854846618834 0 0 
 96 0.2826811669449727 6.126895754668078 -12.325981227161028 0 0 
 60 0.2826811669449727 -3.0251217806719968 8.054104387582788 0 0 
 76 0.2826811669449727 3.9482377240834627 11.6035720159514 0 0 
 73 0.2826811669449727 -16.668907773793375 -1.6481050059668623 0 0 
 59 0.2826811669449727 1.05990872345128 -18.28331472799775 0 0 
 17 0.2826811669449727 15.574806282468087 -18.661190331571024 0 0 
 10 0.2826811669449727 -8.737811764813857 10.380431153400007 0 0 
 26 0.2826811669449727 1.0265884635035147 7.748455641909481 0 0 
 37 0.2826811669449727 -16.971502663734412 -5.068549773697176 0 0 
 25 0.2826811669449727 9.520076619561943 -11.427077763111619 0 0 
 30 0.2826811669449727 -17.135072294871893 15.52625607311493 0 0 
 40 0.2826811669449727 18.413574751943642 -6.248451357666149 -1 -1 
 99 0.2826811669449727 -9.1731979828533 9.338103597341481 0 0 
 42 0.2826811669449727 16.545550168851904 16.00449265706684 0 0 
 28 0.2826811669449727 -3.293554146579785 -0.8726249598407705 0 0 
 34 0.2826811669449727 18.784278341008722 2.6158167173056204 0 0 
 92 0.2826811669449727 17.779981490201383 9.382673376183025 0 0 
 88 0.2826811669449727 -19.3112014348476 -9.718751288300837 0 0 
 78 0.2826811669449727 -6.707337404143869 -9.2805366857165 -2 -2 
 45 0.2826811669449727 10.462828473801123 16.146935994474383 0 0 
 90 0.2826811669449727 -3.582121269916344 6.293777656526876 0 0 
 4 0.2826811669449727 -11.733245976767229 14.389976879699399 0 0 
 67 0.2826811669449727 -16.794186371838784 1.224189426603515 0 0 
 77 0.2826811669449727 12.746377048409942 -15.371398391638301 0 0 
 98 0.2826811669449727 -10.872998256800573 0.42575380184836786 0 0 
 43 0.2826811669449727 -10.577232903665415 7.024629113816219 -2 -1 
 81 0.2826811669449727 11.425382660667236 -15.073262229986081 0 0 
 86 0.2826811669449727 9.774388240330488 8.135647891326807 0 0 
 5 0.2826811669449727 -2.5998949012549537 19.389181789675717 0 0 
 2 0.2826811669449727 2.032133774889765 4.3790810774767435 0 0 
 82 0.2826811669449727 -16.70629041554384 -11.872023451932165 2 2 
 96 0.41136261993959494 6.126895754668078 -12.325981227161028 0 0 
 25 0.41136261993959494 9.520076619561943 -11.427077763111619 0 0 
