key current-time xcor ycor available-power actual-power
 45 0.1576352085522185 9.15577745529254 6.063907969417651 0 0 
 67 0.1576352085522185 8.799161388783 -11.53081210361339 0 0 
 2 0.1576352085522185 -14.522000707676687 -0.19867436500416477 0 0 
 92 0.1576352085522185 6.553442733521394 -16.141316463552926 0 0 
 20 0.1576352085522185 -17.506574751670104 -17.397758713408194 0 0 
 69 0.1576352085522185 14.187193843892771 -14.424073821666434 -2 -2 
 10 0.1576352085522185 8.158896006343614 -18.677299239563705 0 0 
 43 0.1576352085522185 -3.7682851813345075 -5.161807747772977 -2 -2 
 99 0.1576352085522185 14.03655893499836 -2.4290704221048824 0 0 
 40 0.1576352085522185 0.36914381838727744 0.06911362106457623 0 0 
 18 0.1576352085522185 -14.035967503510403 2.8324938953654453 0 0 
 17 0.1576352085522185 8.495228144771882 4.298169836411302 0 0 
 28 0.1576352085522185 16.81918936686149 5.614382598609837 0 0 
 38 0.1576352085522185 9.163260161531596 -3.2048261553106054 0 0 
 84 0.1576352085522185 11.50969893203676 -4.249725803777465 0 0 
 3 0.1576352085522185 18.353658890002343 14.260834069211292 0 0 
 87 0.1576352085522185 -11.76446317658462 -19.082821567418954 0 0 
 48 0.1576352085522185 6.869287827810544 17.861412027465803 0 0 
 35 0.1576352085522185 -10.762221767047714 4.769427350482522 0 0 
 83 0.1576352085522185 -12.556450840432413 -15.116627063677678 0 0 
 88 0.1576352085522185 -15.423285992116519 -3.155683242752628 0 0 
 62 0.1576352085522185 19.140335161527826 -3.2541660902215517 0 0 
 94 0.1576352085522185 3.6872499213658645 -7.91917407053795 0 0 
 4 0.1576352085522185 -17.122403309672173 -0.20242540344235652 2 2 
 78 0.1576352085522185 5.5247378922500605 0.14716993573971263 0 0 
 32 0.1576352085522185 -0.6945518551713336 9.2017150783198 0 0 
 98 0.1576352085522185 -7.627967926945583 7.781501026783036 0 0 
 27 0.1576352085522185 3.0019955537516214 -16.750155788749534 0 0 
 33 0.1576352085522185 -5.101142418819878 16.620118163649437 0 0 
 82 0.1576352085522185 12.460130345833164 -3.59957518978069 1 1 
 37 0.1576352085522185 -10.969905428011115 -14.857210949930472 0 0 
 66 0.1576352085522185 10.055343730393385 8.276490004941564 -2 -2 
 93 0.1576352085522185 -14.508545490923973 -10.450473977669978 0 0 
 55 0.1576352085522185 11.567386274155922 7.174918442899599 -1 -1 
 34 0.1576352085522185 -2.0010749306311513 -14.810012361710895 0 0 
 39 0.1576352085522185 -0.9586650570434407 -13.382039010955781 -2 -2 
 96 0.1576352085522185 -5.801922746555329 -1.8351535775209271 0 0 
 71 0.1576352085522185 -14.35063270316315 12.084562158357777 0 0 
 24 0.1576352085522185 1.5781004780427834 18.614609951672865 0 0 
 57 0.1576352085522185 16.34515940535283 3.529149007432023 0 0 
 58 0.1576352085522185 13.428653390336876 -19.125089656527617 0 0 
 21 0.1576352085522185 3.4053231954790615 -0.25994391229024316 0 0 
 68 0.1576352085522185 -6.09084110329948 -19.18666110298291 0 0 
 77 0.1576352085522185 9.886120454105116 17.259721131640685 0 0 
 12 0.1576352085522185 11.335793476107238 14.27271099932269 0 0 
 19 0.1576352085522185 4.115291570650015 -4.975073234500222 0 0 
 73 0.1576352085522185 7.57656046036994 8.073652998524826 0 0 
 16 0.1576352085522185 4.5130018931489495 -16.393394181709155 0 0 
 81 0.1576352085522185 -15.08436430735585 -18.931139512747464 0 0 
 74 0.1576352085522185 14.600854554534767 6.248905678642906 2 2 
 14 0.1576352085522185 -10.809768694021088 14.060114117713317 0 0 
 75 0.1576352085522185 -17.309328833116396 13.760891712819209 0 0 
 89 0.1576352085522185 -11.963256880657454 1.5313430204476202 0 0 
 64 0.1576352085522185 -8.0051035274905 -18.83906191051689 1 1 
 7 0.1576352085522185 5.705002768941704 -7.251009977692037 0 0 
 26 0.1576352085522185 -10.019596214735417 3.266591170795949 0 0 
 60 0.1576352085522185 -2.47320853867397 3.4574444520569347 0 0 
 51 0.1576352085522185 -6.553989604282846 9.672583735940982 0 0 
 72 0.1576352085522185 -5.74727394885984 -16.634377317942352 0 0 
 65 0.1576352085522185 -2.3739303848978532 15.134407990538165 0 0 
 50 0.1576352085522185 -6.995174180279865 10.562669232488823 0 0 
 85 0.1576352085522185 -9.077146502811727 19.319339064477862 0 0 
 63 0.1576352085522185 1.3907691471535655 14.896644379934354 0 0 
 49 0.1576352085522185 2.2485766874643 2.6650347786168913 0 0 
 56 0.1576352085522185 2.3462870025509064 11.17968030556563 0 0 
 80 0.1576352085522185 -12.86725356398496 -5.805964745507455 0 0 
 30 0.1576352085522185 -0.9279305729975798 -9.55615018539689 0 0 
 53 0.1576352085522185 7.256867090168093 7.5920229999919195 0 0 
 22 0.1576352085522185 0.8921782941098294 15.066801305753966 0 0 
 41 0.1576352085522185 -4.709277393828414 0.12462328802101812 -1 -1 
 23 0.1576352085522185 -2.903546830890426 17.913419030269253 0 0 
 9 0.1576352085522185 -13.888916671864681 -7.928758380028217 0 0 
 6 0.1576352085522185 17.369425611159453 9.487714736158598 0 0 
 29 0.1576352085522185 -10.705580994502984 7.5041396400126015 0 0 
 11 0.1576352085522185 -9.180149229136354 -10.528382432586822 0 0 
 5 0.1576352085522185 -11.924971168971886 1.2842724362519087 0 0 
 22 0.2621794912390487 0.8921782941098294 15.066801305753966 0 0 
 98 0.2621794912390487 -7.627967926945583 7.781501026783036 0 0 
 59 0.2621794912390487 -14.17162091939965 -10.096428733118437 0 0 
 43 0.2621794912390487 -3.7682851813345075 -5.161807747772977 -2 -2 
 84 0.2621794912390487 11.50969893203676 -4.249725803777465 0 0 
 20 0.2621794912390487 -17.506574751670104 -17.397758713408194 0 0 
 67 0.2621794912390487 8.799161388783 -11.53081210361339 0 0 
 37 0.2621794912390487 -10.969905428011115 -14.857210949930472 0 0 
 28 0.2621794912390487 16.81918936686149 5.614382598609837 0 0 
 66 0.2621794912390487 10.055343730393385 8.276490004941564 -2 -2 
 88 0.2621794912390487 -15.423285992116519 -3.155683242752628 0 0 
 51 0.2621794912390487 -6.553989604282846 9.672583735940982 0 0 
 100 0.2621794912390487 -0.8531088459727245 0.0402076831169051 0 0 
 86 0.2621794912390487 -17.778714563282332 -15.94773467013329 0 0 
 39 0.2621794912390487 -0.9586650570434407 -13.382039010955781 -2 -2 
 34 0.2621794912390487 -2.0010749306311513 -14.810012361710895 0 0 
 5 0.2621794912390487 -11.924971168971886 1.2842724362519087 0 0 
 23 0.2621794912390487 -2.903546830890426 17.913419030269253 0 0 
 31 0.2621794912390487 16.685054747293933 -2.2539876615179355 0 0 
 45 0.2621794912390487 9.15577745529254 6.063907969417651 0 0 
 29 0.2621794912390487 -10.705580994502984 7.5041396400126015 0 0 
 54 0.2621794912390487 1.3366205645351077 -11.971784139709058 0 0 
 42 0.2621794912390487 -10.737942042207154 -7.64065375905738 2 2 
 96 0.2621794912390487 -5.801922746555329 -1.8351535775209271 0 0 
 32 0.2621794912390487 -0.6945518551713336 9.2017150783198 0 0 
 26 0.2621794912390487 -10.019596214735417 3.266591170795949 0 0 
 94 0.2621794912390487 3.6872499213658645 -7.91917407053795 0 0 
 10 0.2621794912390487 8.158896006343614 -18.677299239563705 0 0 
 74 0.2621794912390487 14.600854554534767 6.248905678642906 2 2 
 24 0.2621794912390487 1.5781004780427834 18.614609951672865 0 0 
 33 0.2621794912390487 -5.101142418819878 16.620118163649437 0 0 
 30 0.2621794912390487 -0.9279305729975798 -9.55615018539689 0 0 
 68 0.2621794912390487 -6.09084110329948 -19.18666110298291 0 0 
 78 0.2621794912390487 5.5247378922500605 0.14716993573971263 0 0 
 57 0.2621794912390487 16.34515940535283 3.529149007432023 0 0 
 62 0.2621794912390487 19.140335161527826 -3.2541660902215517 0 0 
 36 0.2621794912390487 -19.22249394574792 4.227246922940626 0 0 
 70 0.2621794912390487 6.130295805876098 11.652111803133337 0 0 
 40 0.2621794912390487 0.36914381838727744 0.06911362106457623 0 0 
 76 0.2621794912390487 9.828686385614438 18.241048913914884 0 0 
 87 0.2621794912390487 -11.76446317658462 -19.082821567418954 0 0 
 53 0.2621794912390487 7.256867090168093 7.5920229999919195 0 0 
 81 0.2621794912390487 -15.08436430735585 -18.931139512747464 0 0 
 61 0.2621794912390487 -16.15783258544771 9.166275440747468 0 0 
 3 0.2621794912390487 18.353658890002343 14.260834069211292 0 0 
 80 0.2621794912390487 -12.86725356398496 -5.805964745507455 0 0 
 89 0.2621794912390487 -11.963256880657454 1.5313430204476202 0 0 
 38 0.2621794912390487 9.163260161531596 -3.2048261553106054 0 0 
 2 0.2621794912390487 -14.522000707676687 -0.19867436500416477 0 0 
 13 0.2621794912390487 0.8339005596106621 -7.456195179075719 0 0 
 56 0.2621794912390487 2.3462870025509064 11.17968030556563 0 0 
 73 0.2621794912390487 7.57656046036994 8.073652998524826 0 0 
 99 0.2621794912390487 14.03655893499836 -2.4290704221048824 0 0 
 79 0.2621794912390487 4.592499667713186 12.831383857143681 0 0 
 1 0.2621794912390487 6.0232989014357186 -14.846458280648063 0 0 
 69 0.2621794912390487 14.187193843892771 -14.424073821666434 -2 -2 
 14 0.2621794912390487 -10.809768694021088 14.060114117713317 0 0 
 18 0.2621794912390487 -14.035967503510403 2.8324938953654453 0 0 
 41 0.2621794912390487 -4.709277393828414 0.12462328802101812 -1 -1 
 7 0.2621794912390487 5.705002768941704 -7.251009977692037 0 0 
 58 0.2621794912390487 13.428653390336876 -19.125089656527617 0 0 
 90 0.2621794912390487 -18.854291196713266 6.6676848108416715 0 0 
 91 0.2621794912390487 -1.2734881013885493 -15.996255776228736 0 0 
 82 0.2621794912390487 12.460130345833164 -3.59957518978069 1 1 
 95 0.2621794912390487 -3.6303358906555734 16.091591179749386 0 0 
 16 0.2621794912390487 4.5130018931489495 -16.393394181709155 0 0 
 49 0.2621794912390487 2.2485766874643 2.6650347786168913 0 0 
 97 0.2621794912390487 9.492564144743904 -7.069950806170865 0 0 
 19 0.2621794912390487 4.115291570650015 -4.975073234500222 0 0 
 55 0.2621794912390487 11.567386274155922 7.174918442899599 -1 -1 
 50 0.2621794912390487 -6.995174180279865 10.562669232488823 0 0 
 8 0.2621794912390487 -16.085276292116298 10.342184873819738 0 0 
 27 0.2621794912390487 3.0019955537516214 -16.750155788749534 0 0 
 64 0.2621794912390487 -8.0051035274905 -18.83906191051689 1 1 
 47 0.2621794912390487 -11.050647578029723 13.910925155302325 2 2 
 35 0.2621794912390487 -10.762221767047714 4.769427350482522 0 0 
 65 0.2621794912390487 -2.3739303848978532 15.134407990538165 0 0 
 12 0.2621794912390487 11.335793476107238 14.27271099932269 0 0 
 48 0.2621794912390487 6.869287827810544 17.861412027465803 0 0 
 93 0.2621794912390487 -14.508545490923973 -10.450473977669978 0 0 
 72 0.2621794912390487 -5.74727394885984 -16.634377317942352 0 0 
 44 0.2621794912390487 -12.052488532197751 14.317132906626792 0 0 
 71 0.2621794912390487 -14.35063270316315 12.084562158357777 0 0 
 4 0.2621794912390487 -17.122403309672173 -0.20242540344235652 2 2 
 52 0.2621794912390487 18.61960113194624 8.918382659008532 0 0 
 75 0.2621794912390487 -17.309328833116396 13.760891712819209 0 0 
 15 0.2621794912390487 -17.694601653304996 -14.375209616386835 0 0 
 83 0.2621794912390487 -12.556450840432413 -15.116627063677678 0 0 
 60 0.2621794912390487 -2.47320853867397 3.4574444520569347 0 0 
 21 0.2621794912390487 3.4053231954790615 -0.25994391229024316 0 0 
 85 0.2621794912390487 -9.077146502811727 19.319339064477862 0 0 
 25 0.2621794912390487 14.527792035533746 -13.543574789082815 0 0 
 9 0.2621794912390487 -13.888916671864681 -7.928758380028217 0 0 
 92 0.2621794912390487 6.553442733521394 -16.141316463552926 0 0 
 11 0.2621794912390487 -9.180149229136354 -10.528382432586822 0 0 
 6 0.2621794912390487 17.369425611159453 9.487714736158598 0 0 
 46 0.2621794912390487 -0.8803860183263917 -13.016402475424387 0 0 
 77 0.2621794912390487 9.886120454105116 17.259721131640685 0 0 
 63 0.2621794912390487 1.3907691471535655 14.896644379934354 0 0 
 17 0.2621794912390487 8.495228144771882 4.298169836411302 0 0 
 61 0.27685617198761936 -16.15783258544771 9.166275440747468 0 0 
 16 0.27685617198761936 4.5130018931489495 -16.393394181709155 0 0 
 39 0.27685617198761936 -0.9586650570434407 -13.382039010955781 -2 -2 
 30 0.27685617198761936 -0.9279305729975798 -9.55615018539689 0 0 
 71 0.27685617198761936 -14.35063270316315 12.084562158357777 0 0 
 3 0.27685617198761936 18.353658890002343 14.260834069211292 0 0 
 17 0.27685617198761936 8.495228144771882 4.298169836411302 0 0 
 63 0.27685617198761936 1.3907691471535655 14.896644379934354 0 0 
 64 0.27685617198761936 -8.0051035274905 -18.83906191051689 1 1 
 72 0.27685617198761936 -5.74727394885984 -16.634377317942352 0 0 
 62 0.27685617198761936 19.140335161527826 -3.2541660902215517 0 0 
 49 0.27685617198761936 2.2485766874643 2.6650347786168913 0 0 
 97 0.27685617198761936 9.492564144743904 -7.069950806170865 0 0 
 88 0.27685617198761936 -15.423285992116519 -3.155683242752628 0 0 
 21 0.27685617198761936 3.4053231954790615 -0.25994391229024316 0 0 
 70 0.27685617198761936 6.130295805876098 11.652111803133337 0 0 
 80 0.27685617198761936 -12.86725356398496 -5.805964745507455 0 0 
 98 0.27685617198761936 -7.627967926945583 7.781501026783036 0 0 
 27 0.27685617198761936 3.0019955537516214 -16.750155788749534 0 0 
 59 0.27685617198761936 -14.17162091939965 -10.096428733118437 0 0 
 84 0.27685617198761936 11.50969893203676 -4.249725803777465 0 0 
 22 0.27685617198761936 0.8921782941098294 15.066801305753966 0 0 
 9 0.27685617198761936 -13.888916671864681 -7.928758380028217 0 0 
 94 0.27685617198761936 3.6872499213658645 -7.91917407053795 0 0 
 99 0.27685617198761936 14.03655893499836 -2.4290704221048824 0 0 
 50 0.27685617198761936 -6.995174180279865 10.562669232488823 0 0 
 46 0.27685617198761936 -0.8803860183263917 -13.016402475424387 0 0 
 14 0.27685617198761936 -10.809768694021088 14.060114117713317 0 0 
 77 0.27685617198761936 9.886120454105116 17.259721131640685 0 0 
 57 0.27685617198761936 16.34515940535283 3.529149007432023 0 0 
 7 0.27685617198761936 5.705002768941704 -7.251009977692037 0 0 
 12 0.27685617198761936 11.335793476107238 14.27271099932269 0 0 
 36 0.27685617198761936 -19.22249394574792 4.227246922940626 0 0 
 60 0.27685617198761936 -2.47320853867397 3.4574444520569347 0 0 
 25 0.27685617198761936 14.527792035533746 -13.543574789082815 0 0 
 42 0.27685617198761936 -10.737942042207154 -7.64065375905738 2 2 
 41 0.27685617198761936 -4.709277393828414 0.12462328802101812 -1 -1 
 90 0.27685617198761936 -18.854291196713266 6.6676848108416715 0 0 
 65 0.27685617198761936 -2.3739303848978532 15.134407990538165 0 0 
 79 0.27685617198761936 4.592499667713186 12.831383857143681 0 0 
 93 0.27685617198761936 -14.508545490923973 -10.450473977669978 0 0 
 2 0.27685617198761936 -14.522000707676687 -0.19867436500416477 0 0 
 51 0.27685617198761936 -6.553989604282846 9.672583735940982 0 0 
 58 0.27685617198761936 13.428653390336876 -19.125089656527617 0 0 
 26 0.27685617198761936 -10.019596214735417 3.266591170795949 0 0 
 35 0.27685617198761936 -10.762221767047714 4.769427350482522 0 0 
 6 0.27685617198761936 17.369425611159453 9.487714736158598 0 0 
 83 0.27685617198761936 -12.556450840432413 -15.116627063677678 0 0 
 87 0.27685617198761936 -11.76446317658462 -19.082821567418954 0 0 
 40 0.27685617198761936 0.36914381838727744 0.06911362106457623 0 0 
 86 0.27685617198761936 -17.778714563282332 -15.94773467013329 0 0 
 33 0.27685617198761936 -5.101142418819878 16.620118163649437 0 0 
 66 0.27685617198761936 10.055343730393385 8.276490004941564 -2 -2 
 8 0.27685617198761936 -16.085276292116298 10.342184873819738 0 0 
 45 0.27685617198761936 9.15577745529254 6.063907969417651 0 0 
 5 0.27685617198761936 -11.924971168971886 1.2842724362519087 0 0 
 31 0.27685617198761936 16.685054747293933 -2.2539876615179355 0 0 
 92 0.27685617198761936 6.553442733521394 -16.141316463552926 0 0 
 47 0.27685617198761936 -11.050647578029723 13.910925155302325 2 2 
 4 0.27685617198761936 -17.122403309672173 -0.20242540344235652 2 2 
 69 0.27685617198761936 14.187193843892771 -14.424073821666434 -2 -2 
 43 0.27685617198761936 -3.7682851813345075 -5.161807747772977 -2 -2 
 91 0.27685617198761936 -1.2734881013885493 -15.996255776228736 0 0 
 18 0.27685617198761936 -14.035967503510403 2.8324938953654453 0 0 
 56 0.27685617198761936 2.3462870025509064 11.17968030556563 0 0 
 68 0.27685617198761936 -6.09084110329948 -19.18666110298291 0 0 
 20 0.27685617198761936 -17.506574751670104 -17.397758713408194 0 0 
 32 0.27685617198761936 -0.6945518551713336 9.2017150783198 0 0 
 28 0.27685617198761936 16.81918936686149 5.614382598609837 0 0 
 11 0.27685617198761936 -9.180149229136354 -10.528382432586822 0 0 
 78 0.27685617198761936 5.5247378922500605 0.14716993573971263 0 0 
 74 0.27685617198761936 14.600854554534767 6.248905678642906 2 2 
 15 0.27685617198761936 -17.694601653304996 -14.375209616386835 0 0 
 44 0.27685617198761936 -12.052488532197751 14.317132906626792 0 0 
 76 0.27685617198761936 9.828686385614438 18.241048913914884 0 0 
 100 0.27685617198761936 -0.8531088459727245 0.0402076831169051 0 0 
 37 0.27685617198761936 -10.969905428011115 -14.857210949930472 0 0 
 67 0.27685617198761936 8.799161388783 -11.53081210361339 0 0 
 82 0.27685617198761936 12.460130345833164 -3.59957518978069 1 1 
 52 0.27685617198761936 18.61960113194624 8.918382659008532 0 0 
 34 0.27685617198761936 -2.0010749306311513 -14.810012361710895 0 0 
 75 0.27685617198761936 -17.309328833116396 13.760891712819209 0 0 
 73 0.27685617198761936 7.57656046036994 8.073652998524826 0 0 
 89 0.27685617198761936 -11.963256880657454 1.5313430204476202 0 0 
 54 0.27685617198761936 1.3366205645351077 -11.971784139709058 0 0 
 23 0.27685617198761936 -2.903546830890426 17.913419030269253 0 0 
 55 0.27685617198761936 11.567386274155922 7.174918442899599 -1 -1 
 13 0.27685617198761936 0.8339005596106621 -7.456195179075719 0 0 
 19 0.27685617198761936 4.115291570650015 -4.975073234500222 0 0 
 10 0.27685617198761936 8.158896006343614 -18.677299239563705 0 0 
 1 0.27685617198761936 6.0232989014357186 -14.846458280648063 0 0 
 29 0.27685617198761936 -10.705580994502984 7.5041396400126015 0 0 
 53 0.27685617198761936 7.256867090168093 7.5920229999919195 0 0 
 81 0.27685617198761936 -15.08436430735585 -18.931139512747464 0 0 
 24 0.27685617198761936 1.5781004780427834 18.614609951672865 0 0 
 95 0.27685617198761936 -3.6303358906555734 16.091591179749386 0 0 
 48 0.27685617198761936 6.869287827810544 17.861412027465803 0 0 
 96 0.27685617198761936 -5.801922746555329 -1.8351535775209271 0 0 
 38 0.27685617198761936 9.163260161531596 -3.2048261553106054 0 0 
